speech_id,transcript_id,date,year,month,speaker,party,concept_slug,concept,concept_category,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,beme_score,beme_label
term_23_speech_005148,20087,2008-02-20,2008,2,Akın Birdal,Bağımsız,democracy,Demokrasi,democratic_reform,6,6,3,9.15,0.3,positive
term_23_speech_005148,20087,2008-02-20,2008,2,Akın Birdal,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,1,0,1.35,0.5,positive
term_23_speech_005148,20087,2008-02-20,2008,2,Akın Birdal,Bağımsız,law_state,Hukuk Devleti,democratic_reform,11,5,5,14.5,0.0,mixed
term_23_speech_005150,20087,2008-02-20,2008,2,Yılmaz Tunç,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,2,4,1,3.75,0.5,positive
term_23_speech_005150,20087,2008-02-20,2008,2,Yılmaz Tunç,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,4,2,2,5.4,0.0,mixed
term_23_speech_005150,20087,2008-02-20,2008,2,Yılmaz Tunç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_23_speech_005151,20087,2008-02-20,2008,2,Yılmaz Tunç,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_23_speech_005153,20087,2008-02-20,2008,2,Ahmet Aydın,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,4,0,0,4.0,0.0,mixed
term_23_speech_005153,20087,2008-02-20,2008,2,Ahmet Aydın,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_23_speech_005153,20087,2008-02-20,2008,2,Ahmet Aydın,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,3,0,0,3.0,0.0,mixed
term_23_speech_005156,20087,2008-02-20,2008,2,Yılmaz Tankut,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005157,20087,2008-02-20,2008,2,Kamil Erdal Sipahi,Bağımsız,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005158,20087,2008-02-20,2008,2,Hasan Özdemir,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,2,0,2.7,0.6667,positive
term_23_speech_005158,20087,2008-02-20,2008,2,Hasan Özdemir,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,2,0,1.7,0.6667,positive
term_23_speech_005160,20087,2008-02-20,2008,2,Mehmet Akif Paksoy,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005162,20087,2008-02-20,2008,2,İsa Gök,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,4,0,2,4.7,-0.6667,negative
term_23_speech_005162,20087,2008-02-20,2008,2,İsa Gök,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_23_speech_005163,20087,2008-02-20,2008,2,Halil Ünlütepe,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005163,20087,2008-02-20,2008,2,Halil Ünlütepe,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,5,2,8,8.5,-0.5455,negative
term_23_speech_005163,20087,2008-02-20,2008,2,Halil Ünlütepe,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,4,0,0,4.0,0.0,mixed
term_23_speech_005163,20087,2008-02-20,2008,2,Halil Ünlütepe,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,4,1,0,4.35,0.5,positive
term_23_speech_005164,20087,2008-02-20,2008,2,Halil Ünlütepe,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,3,4,0,4.4,0.8,positive
term_23_speech_005165,20087,2008-02-20,2008,2,İsa Gök,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,2,4,0,3.4,0.8,positive
term_23_speech_005165,20087,2008-02-20,2008,2,İsa Gök,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,5,0,4,6.4,-0.8,negative
term_23_speech_005167,20087,2008-02-20,2008,2,Mehmet Şandır,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,1,2,0,1.7,0.6667,positive
term_23_speech_005167,20087,2008-02-20,2008,2,Mehmet Şandır,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005167,20087,2008-02-20,2008,2,Mehmet Şandır,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,2,4,0,3.4,0.8,positive
term_23_speech_005167,20087,2008-02-20,2008,2,Mehmet Şandır,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,1.35,0.5,positive
term_23_speech_005167,20087,2008-02-20,2008,2,Mehmet Şandır,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_23_speech_005168,20087,2008-02-20,2008,2,Mehmet Şandır,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005171,20087,2008-02-20,2008,2,Kamer Genç,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005171,20087,2008-02-20,2008,2,Kamer Genç,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005171,20087,2008-02-20,2008,2,Kamer Genç,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_23_speech_005172,20087,2008-02-20,2008,2,Kamer Genç,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005176,20087,2008-02-20,2008,2,Kamer Genç,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005177,20087,2008-02-20,2008,2,Vahap Seçer,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,2,0,1.7,0.6667,positive
term_23_speech_005177,20087,2008-02-20,2008,2,Vahap Seçer,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,18,11,8,24.65,0.15,mixed
term_23_speech_005177,20087,2008-02-20,2008,2,Vahap Seçer,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,2,1,4,3.75,-0.5,negative
term_23_speech_005178,20087,2008-02-20,2008,2,Vahap Seçer,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,5,4,0,6.4,0.8,positive
term_23_speech_005179,20087,2008-02-20,2008,2,Yılmaz Tankut,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005179,20087,2008-02-20,2008,2,Yılmaz Tankut,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,4,3,0,5.05,0.75,positive
term_23_speech_005180,20087,2008-02-20,2008,2,Hasan Ali Çelik,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,3,3,0,4.05,0.75,positive
term_23_speech_005181,20087,2008-02-20,2008,2,Mehmet Ali Susam,Bağımsız,economy,Ekonomi,macro_economy,6,10,0,9.5,0.9091,positive
term_23_speech_005192,20087,2008-02-20,2008,2,Mehmet Ali Susam,Bağımsız,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005193,20087,2008-02-20,2008,2,Ferit Mevlüt Aslanoğlu,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_23_speech_005193,20087,2008-02-20,2008,2,Ferit Mevlüt Aslanoğlu,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005196,20087,2008-02-20,2008,2,Harun Öztürk,Bağımsız,democracy,Demokrasi,democratic_reform,2,2,0,2.7,0.6667,positive
term_23_speech_005200,20089,2008-02-21,2008,2,Faruk Çelik,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,7,6,0,9.1,0.8571,positive
term_23_speech_005201,20089,2008-02-21,2008,2,Faruk Çelik,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_23_speech_005202,20089,2008-02-21,2008,2,Ferit Mevlüt Aslanoğlu,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,2,0,4,3.4,-0.8,negative
term_23_speech_005202,20089,2008-02-21,2008,2,Ferit Mevlüt Aslanoğlu,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,2,0,0,2.0,0.0,mixed
term_23_speech_005203,20089,2008-02-21,2008,2,Selahattin Demirtaş,Bağımsız,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005203,20089,2008-02-21,2008,2,Selahattin Demirtaş,Bağımsız,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_23_speech_005203,20089,2008-02-21,2008,2,Selahattin Demirtaş,Bağımsız,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005204,20089,2008-02-21,2008,2,Mehmet Günal,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005204,20089,2008-02-21,2008,2,Mehmet Günal,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,2,3.7,-0.6667,negative
term_23_speech_005204,20089,2008-02-21,2008,2,Mehmet Günal,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_23_speech_005205,20089,2008-02-21,2008,2,Abdurrahman Arıcı,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005205,20089,2008-02-21,2008,2,Abdurrahman Arıcı,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,2,0,2,2.7,-0.6667,negative
term_23_speech_005206,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_23_speech_005208,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,reform,Reform,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005208,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,law_state,Hukuk Devleti,democratic_reform,3,0,0,3.0,0.0,mixed
term_23_speech_005208,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,economy,Ekonomi,macro_economy,3,2,2,4.4,0.0,mixed
term_23_speech_005208,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_23_speech_005210,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_23_speech_005210,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_23_speech_005211,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,constitution,Anayasa,constitutional_conflict,2,2,2,3.4,0.0,mixed
term_23_speech_005214,20089,2008-02-21,2008,2,Kamer Genç,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005218,20089,2008-02-21,2008,2,Tevfik Ziyaeddin Akbulut,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,2,2.7,-0.6667,negative
term_23_speech_005218,20089,2008-02-21,2008,2,Tevfik Ziyaeddin Akbulut,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_23_speech_005219,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,economy,Ekonomi,macro_economy,8,2,8,11.5,-0.5455,negative
term_23_speech_005219,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005223,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_23_speech_005225,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,democracy,Demokrasi,democratic_reform,1,1,0,1.35,0.5,positive
term_23_speech_005225,20089,2008-02-21,2008,2,Murat Başesgioğlu,Bağımsız,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005228,20091,2008-02-26,2008,2,Binali Yıldırım,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005228,20091,2008-02-26,2008,2,Binali Yıldırım,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,6,1,0,6.35,0.5,positive
term_23_speech_005228,20091,2008-02-26,2008,2,Binali Yıldırım,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_23_speech_005229,20091,2008-02-26,2008,2,Çetin Soysal,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005229,20091,2008-02-26,2008,2,Çetin Soysal,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005229,20091,2008-02-26,2008,2,Çetin Soysal,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_23_speech_005229,20091,2008-02-26,2008,2,Çetin Soysal,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_23_speech_005230,20091,2008-02-26,2008,2,Akın Birdal,Bağımsız,democracy,Demokrasi,democratic_reform,2,4,0,3.4,0.8,positive
term_23_speech_005230,20091,2008-02-26,2008,2,Akın Birdal,Bağımsız,law_state,Hukuk Devleti,democratic_reform,3,4,0,4.4,0.8,positive
term_23_speech_005230,20091,2008-02-26,2008,2,Akın Birdal,Bağımsız,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_23_speech_005231,20091,2008-02-26,2008,2,Gürcan Dağdaş,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,16,9,2,19.85,0.5833,positive
term_23_speech_005231,20091,2008-02-26,2008,2,Gürcan Dağdaş,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_23_speech_005231,20091,2008-02-26,2008,2,Gürcan Dağdaş,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,2,2,0,2.7,0.6667,positive
term_23_speech_005232,20091,2008-02-26,2008,2,Mehmet Domaç,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,1.35,0.5,positive
term_23_speech_005232,20091,2008-02-26,2008,2,Mehmet Domaç,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,9,3,2,10.75,0.1667,mixed
term_23_speech_005232,20091,2008-02-26,2008,2,Mehmet Domaç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,2,3.7,-0.6667,negative
term_23_speech_005233,20091,2008-02-26,2008,2,Şükrü Elekdağ,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,1.35,0.5,positive
term_23_speech_005233,20091,2008-02-26,2008,2,Şükrü Elekdağ,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005233,20091,2008-02-26,2008,2,Şükrü Elekdağ,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005233,20091,2008-02-26,2008,2,Şükrü Elekdağ,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,13,2,14,18.6,-0.7059,negative
term_23_speech_005234,20091,2008-02-26,2008,2,Rıdvan Yalçın,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005234,20091,2008-02-26,2008,2,Rıdvan Yalçın,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,17,0,0,17.0,0.0,mixed
term_23_speech_005234,20091,2008-02-26,2008,2,Rıdvan Yalçın,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,5,2,0,5.7,0.6667,positive
term_23_speech_005235,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,democracy,Demokrasi,democratic_reform,6,4,0,7.4,0.8,positive
term_23_speech_005235,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,reform,Reform,democratic_reform,2,1,0,2.35,0.5,positive
term_23_speech_005235,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,european_union,Avrupa Birligi,democratic_reform,2,2,0,2.7,0.6667,positive
term_23_speech_005235,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,law_state,Hukuk Devleti,democratic_reform,19,8,0,21.8,0.8889,positive
term_23_speech_005235,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,security,Guvenlik,security_conflict,10,3,4,12.45,-0.125,mixed
term_23_speech_005235,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,constitution,Anayasa,constitutional_conflict,8,5,0,9.75,0.8333,positive
term_23_speech_005236,20091,2008-02-26,2008,2,Hakkı Köylü,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,2,1.7,-0.6667,negative
term_23_speech_005236,20091,2008-02-26,2008,2,Hakkı Köylü,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,9,1,4,10.75,-0.5,negative
term_23_speech_005238,20091,2008-02-26,2008,2,Halil Ünlütepe,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,9,0,1,9.35,-0.5,negative
term_23_speech_005238,20091,2008-02-26,2008,2,Halil Ünlütepe,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_23_speech_005238,20091,2008-02-26,2008,2,Halil Ünlütepe,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,3,0,0,3.0,0.0,mixed
term_23_speech_005239,20091,2008-02-26,2008,2,Kamil Erdal Sipahi,Bağımsız,security,Guvenlik,security_conflict,3,0,0,3.0,0.0,mixed
term_23_speech_005240,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005240,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,reform,Reform,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005240,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005240,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,2,0,2.7,0.6667,positive
term_23_speech_005240,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005240,20091,2008-02-26,2008,2,Hasip Kaplan,Bağımsız,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_23_speech_005241,20091,2008-02-26,2008,2,Hamit Homriş,Bağımsız,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_23_speech_005241,20091,2008-02-26,2008,2,Hamit Homriş,Bağımsız,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_23_speech_005243,20091,2008-02-26,2008,2,Kürşat Atılgan,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,2,0,1.7,0.6667,positive
term_23_speech_005243,20091,2008-02-26,2008,2,Kürşat Atılgan,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,2,1,0,2.35,0.5,positive
term_23_speech_005243,20091,2008-02-26,2008,2,Kürşat Atılgan,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_23_speech_005243,20091,2008-02-26,2008,2,Kürşat Atılgan,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_23_speech_005244,20091,2008-02-26,2008,2,Kemal Kılıçdaroğlu,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,1,0,1.35,0.5,positive
term_23_speech_005245,20093,2008-02-27,2008,2,Ferit Mevlüt Aslanoğlu,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,3,0,3.05,0.75,positive
term_23_speech_005245,20093,2008-02-27,2008,2,Ferit Mevlüt Aslanoğlu,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,1.35,0.5,positive
term_23_speech_005247,20093,2008-02-27,2008,2,Mehmet Şandır,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,1,1.35,-0.5,negative
term_23_speech_005247,20093,2008-02-27,2008,2,Mehmet Şandır,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,2,1.7,-0.6667,negative
term_23_speech_005250,20093,2008-02-27,2008,2,Hakkı Suha Okay,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,3,0,0,3.0,0.0,mixed
term_23_speech_005250,20093,2008-02-27,2008,2,Hakkı Suha Okay,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,9,0,4,10.4,-0.8,negative
term_23_speech_005251,20093,2008-02-27,2008,2,Hakkı Suha Okay,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,6,0,0,6.0,0.0,mixed
term_23_speech_005251,20093,2008-02-27,2008,2,Hakkı Suha Okay,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,1,1.35,-0.5,negative
term_23_speech_005254,20093,2008-02-27,2008,2,Nihat Ergün,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,3,0,0,3.0,0.0,mixed
term_23_speech_005254,20093,2008-02-27,2008,2,Nihat Ergün,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_23_speech_005254,20093,2008-02-27,2008,2,Nihat Ergün,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,3,0,0,3.0,0.0,mixed
term_23_speech_005255,20093,2008-02-27,2008,2,Nihat Ergün,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005256,20093,2008-02-27,2008,2,Nihat Ergün,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_23_speech_005256,20093,2008-02-27,2008,2,Nihat Ergün,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_23_speech_005257,20093,2008-02-27,2008,2,Nihat Ergün,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_23_speech_005259,20093,2008-02-27,2008,2,Nihat Ergün,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_23_speech_005275,20093,2008-02-27,2008,2,Bekir Bozdağ,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,2,2.7,-0.6667,negative
term_23_speech_005277,20093,2008-02-27,2008,2,Bekir Bozdağ,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,1,1,0,1.35,0.5,positive
term_23_speech_005278,20093,2008-02-27,2008,2,Hasip Kaplan,Bağımsız,democracy,Demokrasi,democratic_reform,4,3,0,5.05,0.75,positive
term_23_speech_005280,20093,2008-02-27,2008,2,Emin Haluk Ayhan,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,2,2,0,2.7,0.6667,positive
term_23_speech_005280,20093,2008-02-27,2008,2,Emin Haluk Ayhan,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,1,1,0,1.35,0.5,positive
term_23_speech_005280,20093,2008-02-27,2008,2,Emin Haluk Ayhan,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,3,1,0,3.35,0.5,positive
term_23_speech_005280,20093,2008-02-27,2008,2,Emin Haluk Ayhan,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,10,4,0,11.4,0.8,positive
term_23_speech_005280,20093,2008-02-27,2008,2,Emin Haluk Ayhan,Milliyetçi Hareket Partisi,inflation,Enflasyon,macro_economy,2,0,0,2.0,0.0,mixed
term_23_speech_005280,20093,2008-02-27,2008,2,Emin Haluk Ayhan,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_23_speech_005281,20093,2008-02-27,2008,2,Hasip Kaplan,Bağımsız,democracy,Demokrasi,democratic_reform,1,1,0,1.35,0.5,positive
term_23_speech_005281,20093,2008-02-27,2008,2,Hasip Kaplan,Bağımsız,reform,Reform,democratic_reform,5,4,0,6.4,0.8,positive
term_23_speech_005281,20093,2008-02-27,2008,2,Hasip Kaplan,Bağımsız,european_union,Avrupa Birligi,democratic_reform,2,0,0,2.0,0.0,mixed
term_23_speech_005281,20093,2008-02-27,2008,2,Hasip Kaplan,Bağımsız,law_state,Hukuk Devleti,democratic_reform,14,5,4,17.15,0.1,mixed
term_23_speech_005281,20093,2008-02-27,2008,2,Hasip Kaplan,Bağımsız,economy,Ekonomi,macro_economy,3,2,0,3.7,0.6667,positive
term_23_speech_005281,20093,2008-02-27,2008,2,Hasip Kaplan,Bağımsız,imf,IMF,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005281,20093,2008-02-27,2008,2,Hasip Kaplan,Bağımsız,inflation,Enflasyon,macro_economy,3,0,0,3.0,0.0,mixed
term_23_speech_005281,20093,2008-02-27,2008,2,Hasip Kaplan,Bağımsız,security,Guvenlik,security_conflict,5,4,0,6.4,0.8,positive
term_23_speech_005281,20093,2008-02-27,2008,2,Hasip Kaplan,Bağımsız,constitution,Anayasa,constitutional_conflict,5,1,2,6.05,-0.25,negative
term_23_speech_005282,20093,2008-02-27,2008,2,Hasip Kaplan,Bağımsız,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005283,20093,2008-02-27,2008,2,Oğuz Oyan,Bağımsız,law_state,Hukuk Devleti,democratic_reform,5,0,1,5.35,-0.5,negative
term_23_speech_005283,20093,2008-02-27,2008,2,Oğuz Oyan,Bağımsız,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005283,20093,2008-02-27,2008,2,Oğuz Oyan,Bağımsız,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_23_speech_005285,20093,2008-02-27,2008,2,Nuri Uslu,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,4,2,0,4.7,0.6667,positive
term_23_speech_005285,20093,2008-02-27,2008,2,Nuri Uslu,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,1,0,0,1.0,0.0,mixed
term_23_speech_005290,20093,2008-02-27,2008,2,Kamer Genç,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
