speech_id,transcript_id,date,year,month,speaker,party,concept_slug,concept,concept_category,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,beme_score,beme_label
term_26_speech_009347,22537,2016-02-18,2016,2,Radiye Sezer Katırcıoğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_26_speech_009347,22537,2016-02-18,2016,2,Radiye Sezer Katırcıoğlu,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009348,22537,2016-02-18,2016,2,Ünal Demirtaş,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,4,0,0,4.0,0.0,mixed
term_26_speech_009350,22537,2016-02-18,2016,2,Zehra Taşkesenlioğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_26_speech_009351,22537,2016-02-18,2016,2,Zehra Taşkesenlioğlu,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,3,0,2,3.7,-0.6667,negative
term_26_speech_009351,22537,2016-02-18,2016,2,Zehra Taşkesenlioğlu,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,10,5,2,12.45,0.375,positive
term_26_speech_009351,22537,2016-02-18,2016,2,Zehra Taşkesenlioğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_26_speech_009351,22537,2016-02-18,2016,2,Zehra Taşkesenlioğlu,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,1,0,1.35,0.5,positive
term_26_speech_009352,22537,2016-02-18,2016,2,Özgür Özel,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,10,1,2,11.05,-0.25,negative
term_26_speech_009354,22537,2016-02-18,2016,2,Halis Dalkılıç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009356,22537,2016-02-18,2016,2,Özgür Özel,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009365,22537,2016-02-18,2016,2,Naci Bostancı,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_26_speech_009365,22537,2016-02-18,2016,2,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,0,3.0,0.0,mixed
term_26_speech_009366,22537,2016-02-18,2016,2,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,3,3.05,-0.75,negative
term_26_speech_009374,22537,2016-02-18,2016,2,Özgür Özel,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_26_speech_009374,22537,2016-02-18,2016,2,Özgür Özel,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_26_speech_009375,22537,2016-02-18,2016,2,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_009376,22537,2016-02-18,2016,2,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_009377,22537,2016-02-18,2016,2,Ruhi Ersoy,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,2,1.7,-0.6667,negative
term_26_speech_009377,22537,2016-02-18,2016,2,Ruhi Ersoy,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009377,22537,2016-02-18,2016,2,Ruhi Ersoy,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_26_speech_009377,22537,2016-02-18,2016,2,Ruhi Ersoy,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,17,3,6,20.15,-0.3,negative
term_26_speech_009378,22537,2016-02-18,2016,2,Erol Dora,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,8,6,0,10.1,0.8571,positive
term_26_speech_009378,22537,2016-02-18,2016,2,Erol Dora,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,2,0,2,2.7,-0.6667,negative
term_26_speech_009378,22537,2016-02-18,2016,2,Erol Dora,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,6,1,3,7.4,-0.4,negative
term_26_speech_009378,22537,2016-02-18,2016,2,Erol Dora,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,1,0,1.35,0.5,positive
term_26_speech_009379,22537,2016-02-18,2016,2,Şamil Tayyar,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,1,2.35,-0.5,negative
term_26_speech_009399,22537,2016-02-18,2016,2,Şamil Tayyar,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,1,1,0,1.35,0.5,positive
term_26_speech_009399,22537,2016-02-18,2016,2,Şamil Tayyar,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_26_speech_009402,22537,2016-02-18,2016,2,Şamil Tayyar,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009413,22537,2016-02-18,2016,2,Mihrimah Belma Satır,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009414,22537,2016-02-18,2016,2,Özgür Özel,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009416,22537,2016-02-18,2016,2,Osman Aşkın Bak,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,0,3.0,0.0,mixed
term_26_speech_009418,22537,2016-02-18,2016,2,Osman Aşkın Bak,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009419,22537,2016-02-18,2016,2,Özgür Özel,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009420,22537,2016-02-18,2016,2,Osman Aşkın Bak,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009442,22537,2016-02-18,2016,2,İdris Baluken,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,1,1,2.7,0.0,mixed
term_26_speech_009444,22537,2016-02-18,2016,2,Özgür Özel,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_009445,22537,2016-02-18,2016,2,Özgür Özel,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_26_speech_009449,22537,2016-02-18,2016,2,Naci Bostancı,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,0,3.0,0.0,mixed
term_26_speech_009449,22537,2016-02-18,2016,2,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_009468,22537,2016-02-18,2016,2,Mehmet Erdoğan,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,3,2,0,3.7,0.6667,positive
term_26_speech_009468,22537,2016-02-18,2016,2,Mehmet Erdoğan,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,22,14,4,28.3,0.5263,positive
term_26_speech_009470,22537,2016-02-18,2016,2,Mehmet Erdoğan,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,5,1,0,5.35,0.5,positive
term_26_speech_009471,22537,2016-02-18,2016,2,Erol Dora,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,3,1,0,3.35,0.5,positive
term_26_speech_009471,22537,2016-02-18,2016,2,Erol Dora,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,6,3,0,7.05,0.75,positive
term_26_speech_009471,22537,2016-02-18,2016,2,Erol Dora,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,4,2,0,4.7,0.6667,positive
term_26_speech_009471,22537,2016-02-18,2016,2,Erol Dora,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,2,6,0,4.1,0.8571,positive
term_26_speech_009471,22537,2016-02-18,2016,2,Erol Dora,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,5,7,3,8.5,0.3636,positive
term_26_speech_009472,22537,2016-02-18,2016,2,Murat Emir,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,3,1,0,3.35,0.5,positive
term_26_speech_009472,22537,2016-02-18,2016,2,Murat Emir,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,3,1,0,3.35,0.5,positive
term_26_speech_009472,22537,2016-02-18,2016,2,Murat Emir,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009472,22537,2016-02-18,2016,2,Murat Emir,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,5,1,1,5.7,0.0,mixed
term_26_speech_009473,22537,2016-02-18,2016,2,Serap Yaşar,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,1.35,0.5,positive
term_26_speech_009473,22537,2016-02-18,2016,2,Serap Yaşar,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,4,0,0,4.0,0.0,mixed
term_26_speech_009473,22537,2016-02-18,2016,2,Serap Yaşar,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009475,22537,2016-02-18,2016,2,Serap Yaşar,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,3,2,0,3.7,0.6667,positive
term_26_speech_009475,22537,2016-02-18,2016,2,Serap Yaşar,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_26_speech_009475,22537,2016-02-18,2016,2,Serap Yaşar,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,6,15,0,11.25,0.9375,positive
term_26_speech_009478,22537,2016-02-18,2016,2,Mizgin Irgat,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009481,22537,2016-02-18,2016,2,Mahmut Tanal,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,3,0,0,3.0,0.0,mixed
term_26_speech_009482,22537,2016-02-18,2016,2,Mahmut Tanal,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009483,22537,2016-02-18,2016,2,Kazım Arslan,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,3,3,2,4.75,0.1667,mixed
term_26_speech_009484,22537,2016-02-18,2016,2,Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009487,22537,2016-02-18,2016,2,Gülay Yedekci,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009490,22537,2016-02-18,2016,2,Serkan Topal,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009491,22537,2016-02-18,2016,2,Bekir Bozdağ,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,9,5,5,12.5,0.0,mixed
term_26_speech_009492,22537,2016-02-18,2016,2,Bekir Bozdağ,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,7,3,0,8.05,0.75,positive
term_26_speech_009507,22537,2016-02-18,2016,2,Mizgin Irgat,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,1.35,0.5,positive
term_26_speech_009507,22537,2016-02-18,2016,2,Mizgin Irgat,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,0,3.0,0.0,mixed
term_26_speech_009509,22537,2016-02-18,2016,2,Ömer Süha Aldan,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_26_speech_009509,22537,2016-02-18,2016,2,Ömer Süha Aldan,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_26_speech_009509,22537,2016-02-18,2016,2,Ömer Süha Aldan,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,2,0,2.7,0.6667,positive
term_26_speech_009511,22537,2016-02-18,2016,2,Ruhi Ersoy,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009511,22537,2016-02-18,2016,2,Ruhi Ersoy,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_009513,22537,2016-02-18,2016,2,Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009514,22537,2016-02-18,2016,2,Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009514,22537,2016-02-18,2016,2,Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009515,22537,2016-02-18,2016,2,Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,2,1.7,-0.6667,negative
term_26_speech_009515,22537,2016-02-18,2016,2,Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,2,1.7,-0.6667,negative
term_26_speech_009516,22537,2016-02-18,2016,2,Meral Danış Beştaş,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,5,1,0,5.35,0.5,positive
term_26_speech_009516,22537,2016-02-18,2016,2,Meral Danış Beştaş,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,3,2,0,3.7,0.6667,positive
term_26_speech_009516,22537,2016-02-18,2016,2,Meral Danış Beştaş,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,5,2,1,6.05,0.25,positive
term_26_speech_009517,22537,2016-02-18,2016,2,Meral Danış Beştaş,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009517,22537,2016-02-18,2016,2,Meral Danış Beştaş,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,0,3.0,0.0,mixed
term_26_speech_009517,22537,2016-02-18,2016,2,Meral Danış Beştaş,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009519,22537,2016-02-18,2016,2,Osman Baydemir,Halkların Demokratik Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009519,22537,2016-02-18,2016,2,Osman Baydemir,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_26_speech_009520,22537,2016-02-18,2016,2,Mehmet Necmettin Ahrazoğlu,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_26_speech_009520,22537,2016-02-18,2016,2,Mehmet Necmettin Ahrazoğlu,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009520,22537,2016-02-18,2016,2,Mehmet Necmettin Ahrazoğlu,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,3,1,0,3.35,0.5,positive
term_26_speech_009523,22537,2016-02-18,2016,2,Mehmet Gökdağ,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_26_speech_009524,22537,2016-02-18,2016,2,Ayşe Acar Başaran,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,7,0,0,7.0,0.0,mixed
term_26_speech_009526,22537,2016-02-18,2016,2,Kamil Aydın,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,8,0,0,8.0,0.0,mixed
term_26_speech_009527,22537,2016-02-18,2016,2,Kamil Aydın,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_26_speech_009528,22537,2016-02-18,2016,2,Kamil Aydın,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009529,22537,2016-02-18,2016,2,Kamil Aydın,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009530,22537,2016-02-18,2016,2,Erkan Aydın,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009530,22537,2016-02-18,2016,2,Erkan Aydın,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,5,0,0,5.0,0.0,mixed
term_26_speech_009531,22537,2016-02-18,2016,2,Zeynel Emre,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,4,5,0,5.75,0.8333,positive
term_26_speech_009533,22539,2016-02-23,2016,2,Fatma Benli,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009533,22539,2016-02-23,2016,2,Fatma Benli,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,3,0,0,3.0,0.0,mixed
term_26_speech_009533,22539,2016-02-23,2016,2,Fatma Benli,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,3,0,6,5.1,-0.8571,negative
term_26_speech_009534,22539,2016-02-23,2016,2,Fatma Benli,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,2,0,3,3.05,-0.75,negative
term_26_speech_009535,22539,2016-02-23,2016,2,Erkan Haberal,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,5,0,3,6.05,-0.75,negative
term_26_speech_009536,22539,2016-02-23,2016,2,Özkan Yalım,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,5,0,0,5.0,0.0,mixed
term_26_speech_009541,22539,2016-02-23,2016,2,Levent Gök,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_009543,22539,2016-02-23,2016,2,Erkan Akçay,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,7,0,2,7.7,-0.6667,negative
term_26_speech_009544,22539,2016-02-23,2016,2,Erkan Akçay,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,3,1,0,3.35,0.5,positive
term_26_speech_009545,22539,2016-02-23,2016,2,Erkan Akçay,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,1,1,1.7,0.0,mixed
term_26_speech_009546,22539,2016-02-23,2016,2,Erkan Akçay,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_26_speech_009546,22539,2016-02-23,2016,2,Erkan Akçay,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009547,22539,2016-02-23,2016,2,İdris Baluken,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,0,1,1.35,-0.5,negative
term_26_speech_009547,22539,2016-02-23,2016,2,İdris Baluken,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009547,22539,2016-02-23,2016,2,İdris Baluken,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,2,0,3,3.05,-0.75,negative
term_26_speech_009548,22539,2016-02-23,2016,2,Naci Bostancı,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009548,22539,2016-02-23,2016,2,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,10,2,1,11.05,0.25,positive
term_26_speech_009549,22539,2016-02-23,2016,2,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,2,0,2.7,0.6667,positive
term_26_speech_009552,22539,2016-02-23,2016,2,İdris Baluken,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009567,22539,2016-02-23,2016,2,Mahmut Tanal,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_26_speech_009569,22539,2016-02-23,2016,2,Ahmet Akın,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,2,2,2.4,0.0,mixed
term_26_speech_009570,22539,2016-02-23,2016,2,Aytuğ Atıcı,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,0,2,2.7,-0.6667,negative
term_26_speech_009573,22539,2016-02-23,2016,2,Adnan Boynukara,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,6,0,0,6.0,0.0,mixed
term_26_speech_009575,22539,2016-02-23,2016,2,Hurşit Yıldırım,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,10,4,7,13.85,-0.25,negative
term_26_speech_009576,22539,2016-02-23,2016,2,Bülent Yener Bektaşoğlu,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,7,0,1,7.35,-0.5,negative
term_26_speech_009577,22539,2016-02-23,2016,2,Mustafa Tuncer,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_26_speech_009581,22539,2016-02-23,2016,2,Cahit Özkan,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,2,0,1.7,0.6667,positive
term_26_speech_009581,22539,2016-02-23,2016,2,Cahit Özkan,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009581,22539,2016-02-23,2016,2,Cahit Özkan,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,5,4,0,6.4,0.8,positive
term_26_speech_009584,22539,2016-02-23,2016,2,Ömer Fethi Gürer,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009585,22539,2016-02-23,2016,2,İbrahim Özdiş,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,2,1.7,-0.6667,negative
term_26_speech_009585,22539,2016-02-23,2016,2,İbrahim Özdiş,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,5,0,2,5.7,-0.6667,negative
term_26_speech_009585,22539,2016-02-23,2016,2,İbrahim Özdiş,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,2,1.7,-0.6667,negative
term_26_speech_009592,22539,2016-02-23,2016,2,Mehmet Akif Yılmaz,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,1,0,3.35,0.5,positive
term_26_speech_009594,22539,2016-02-23,2016,2,Osman Baydemir,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009598,22539,2016-02-23,2016,2,Müslüm Doğan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_26_speech_009599,22539,2016-02-23,2016,2,Halis Dalkılıç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,0,3.0,0.0,mixed
term_26_speech_009602,22539,2016-02-23,2016,2,Aytun Çıray,İYİ Parti,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009604,22539,2016-02-23,2016,2,Serkan Topal,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009608,22539,2016-02-23,2016,2,Barış Yarkadaş,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,8,0,0,8.0,0.0,mixed
term_26_speech_009619,22539,2016-02-23,2016,2,Ahmet Gündoğdu,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009620,22539,2016-02-23,2016,2,Mahmut Tanal,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,0,3.0,0.0,mixed
term_26_speech_009620,22539,2016-02-23,2016,2,Mahmut Tanal,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009628,22539,2016-02-23,2016,2,Mahmut Tanal,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_26_speech_009629,22539,2016-02-23,2016,2,Mahmut Tanal,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,3,3,0,4.05,0.75,positive
term_26_speech_009635,22539,2016-02-23,2016,2,Ali Özkaya,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009647,22539,2016-02-23,2016,2,Mahmut Tanal,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,2,0,2.7,0.6667,positive
term_26_speech_009647,22539,2016-02-23,2016,2,Mahmut Tanal,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,1,0,1.35,0.5,positive
term_26_speech_009653,22539,2016-02-23,2016,2,Ahmet Yıldırım,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,1,2,3.05,-0.25,negative
term_26_speech_009653,22539,2016-02-23,2016,2,Ahmet Yıldırım,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,4,1,2,5.05,-0.25,negative
term_26_speech_009654,22539,2016-02-23,2016,2,Ahmet Yıldırım,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009655,22539,2016-02-23,2016,2,Ahmet Yıldırım,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009656,22539,2016-02-23,2016,2,Ahmet Yıldırım,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_009656,22539,2016-02-23,2016,2,Ahmet Yıldırım,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_009657,22539,2016-02-23,2016,2,Ahmet Yıldırım,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_26_speech_009657,22539,2016-02-23,2016,2,Ahmet Yıldırım,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,2,0,2,2.7,-0.6667,negative
term_26_speech_009658,22539,2016-02-23,2016,2,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,11,1,0,11.35,0.5,positive
term_26_speech_009659,22539,2016-02-23,2016,2,İdris Baluken,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,2,0,2.7,0.6667,positive
term_26_speech_009659,22539,2016-02-23,2016,2,İdris Baluken,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,6,0,1,6.35,-0.5,negative
term_26_speech_009659,22539,2016-02-23,2016,2,İdris Baluken,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,4,0,2,4.7,-0.6667,negative
