speech_id,transcript_id,date,year,month,speaker,party,concept_slug,concept,concept_category,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,beme_score,beme_label
term_25_speech_000287,22447,2015-10-01,2015,10,Levent Gök,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_25_speech_000287,22447,2015-10-01,2015,10,Levent Gök,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000290,22447,2015-10-01,2015,10,Levent Gök,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_25_speech_000296,22447,2015-10-01,2015,10,Mehmet Doğan Kubat,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_25_speech_000296,22447,2015-10-01,2015,10,Mehmet Doğan Kubat,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_25_speech_000296,22447,2015-10-01,2015,10,Mehmet Doğan Kubat,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000299,22447,2015-10-01,2015,10,Levent Gök,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,5,3,0,6.05,0.75,positive
term_25_speech_000299,22447,2015-10-01,2015,10,Levent Gök,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,1,0,2.35,0.5,positive
term_25_speech_000302,22447,2015-10-01,2015,10,Levent Gök,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_25_speech_000302,22447,2015-10-01,2015,10,Levent Gök,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_25_speech_000303,22447,2015-10-01,2015,10,Levent Gök,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,2,0,1.7,0.6667,positive
term_25_speech_000303,22447,2015-10-01,2015,10,Levent Gök,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,4,0,3.4,0.8,positive
term_25_speech_000307,22447,2015-10-01,2015,10,İlknur İnceöz,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000309,22447,2015-10-01,2015,10,Pervin Buldan,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,4,0,0,4.0,0.0,mixed
term_25_speech_000316,22447,2015-10-01,2015,10,Pervin Buldan,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,1,1,1.7,0.0,mixed
term_25_speech_000317,22447,2015-10-01,2015,10,Oktay Vural,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,3,1,0,3.35,0.5,positive
term_25_speech_000317,22447,2015-10-01,2015,10,Oktay Vural,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_25_speech_000317,22447,2015-10-01,2015,10,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,5,2,4,7.1,-0.2857,negative
term_25_speech_000318,22447,2015-10-01,2015,10,Oktay Vural,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,4,0,1,4.35,-0.5,negative
term_25_speech_000321,22447,2015-10-01,2015,10,Oktay Vural,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000322,22447,2015-10-01,2015,10,Meral Danış Beştaş,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_25_speech_000325,22447,2015-10-01,2015,10,Meral Danış Beştaş,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_25_speech_000326,22447,2015-10-01,2015,10,Meral Danış Beştaş,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_25_speech_000334,22447,2015-10-01,2015,10,Zehra Taşkesenlioğlu,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000336,22447,2015-10-01,2015,10,Ayşe Sula Köseoğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000340,22447,2015-10-01,2015,10,Meral Danış Beştaş,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,2,1.7,-0.6667,negative
term_25_speech_000340,22447,2015-10-01,2015,10,Meral Danış Beştaş,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,0,2,1.7,-0.6667,negative
term_25_speech_000341,22447,2015-10-01,2015,10,Zehra Taşkesenlioğlu,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000344,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,5,0,0,5.0,0.0,mixed
term_25_speech_000344,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000347,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000350,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000351,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_25_speech_000352,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_25_speech_000353,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000355,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_25_speech_000356,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,1,2.35,-0.5,negative
term_25_speech_000357,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000361,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_25_speech_000362,22447,2015-10-01,2015,10,İdris Baluken,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000363,22447,2015-10-01,2015,10,Ali Kenanoğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000368,22447,2015-10-01,2015,10,İdris Baluken,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_25_speech_000370,22447,2015-10-01,2015,10,Mehmet Ali Pulcu,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_25_speech_000387,22447,2015-10-01,2015,10,İdris Baluken,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,4,1,3.75,0.5,positive
term_25_speech_000388,22447,2015-10-01,2015,10,İdris Baluken,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,2,1,3.05,0.25,positive
term_25_speech_000390,22447,2015-10-01,2015,10,Levent Gök,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_25_speech_000391,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,2,3,0,3.05,0.75,positive
term_25_speech_000391,22447,2015-10-01,2015,10,Ahmet Aydın,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,4,0,3,5.05,-0.75,negative
